Network_Type,MCC,MNC,LAC,Cell_ID,Longitude,Latitude,Timestamp1,Timestamp2,T1_Year,T2_Year,Signal
LTE,505,2,56250,21592883,145.88,-41.55,1737567358,1737587402,2025,2025,100
NR,505,1,32806,148568096,139.59,-34.59,1745129939,1747885742,2025,2025,100
LTE,505,1,32816,148700961,139.79,-35.98,1737772720,1737792602,2025,2025,100
NR,505,3,53370,22233098,145.81,-38.13,1742933826,1744363742,2025,2025,100
NR,505,1,12405,143842858,144.72,-36.82,1744859177,1744859177,2025,2025,100
NR,505,2,57257,24230921,153.04,-25.85,1753124640,1753144561,2025,2025,100
LTE,505,1,32781,148968233,140.87,-37.85,1736093591,1736113681,2025,2025,100
NR,505,3,40440,10948649,151.97,-27.54,1752615772,1752615772,2025,2025,100
NR,505,1,24578,148671755,130.99,-12.49,1746751703,1746771662,2025,2025,100
NR,505,1,6086,151785987,123.75,-16.15,1748454736,1748474761,2025,2025,100
NR,505,1,12426,136290827,143.68,-37.85,1742709081,1744773961,2025,2025,100
NR,505,1,12345,137585675,145.08,-37.49,1742249141,1742269742,2025,2025,100
NR,505,23,2001,51201,122.55,-28.84,1741309752,1741309752,2025,2025,100
NR,505,1,32806,148822283,139.65,-34.67,1747619584,1752906781,2025,2025,100
NR,505,1,32833,148630283,136.46,-31.23,1748911603,1749872642,2025,2025,100
NR,505,11,13362,2975485,151.06,-33.19,1749934660,1749972726,2025,2025,100
LTE,505,2,56250,21087283,147.95,-41.65,1736790885,1741740601,2025,2025,100
NR,505,1,16400,143889665,145.19,-40.84,1740526710,1740546961,2025,2025,100
NR,505,1,12410,143541773,143.82,-38.06,1738635120,1741139701,2025,2025,100
NR,505,1,12422,136145963,144.21,-37.59,1753059360,1753079521,2025,2025,100
NR,505,2,59255,27702346,115.78,-32.69,1749494901,1749515522,2025,2025,100
NR,505,11,13129,2982317,150.93,-34.25,1751557292,1751773393,2025,2025,100
NR,505,1,36942,151340547,122.43,-28.63,1748923080,1748923080,2025,2025,100
NR,505,1,8382,134153984,152.09,-28.64,1740170639,1740190561,2025,2025,100
NR,505,2,53371,22270219,144.83,-37.26,1744677722,1744697641,2025,2025,100
LTE,505,11,12506,2925612,138.07,-35.79,1738015238,1738015238,2025,2025,100
NR,505,2,53310,21713731,145.17,-37.72,1743388710,1743408722,2025,2025,100
NR,505,11,18758,2879901,119.68,-24.45,1749661642,1749681842,2025,2025,100
NR,505,1,28763,146576139,145.65,-17.49,1753729778,1753729778,2025,2025,100
NR,505,1,8339,131049984,148.77,-34.59,1739322367,1751174832,2025,2025,100
LTE,505,2,56250,21955337,147.83,-41.12,1737747336,1737747336,2025,2025,100
NR,505,1,8346,130979587,148.95,-28.9,1751744101,1751764501,2025,2025,100
NR,505,1,28762,146946816,144.86,-18,1747336490,1752116521,2025,2025,100
NR,505,2,56250,21087034,148.19,-41.59,1741721699,1741741621,2025,2025,100
NR,505,1,32805,148593942,139.13,-35.19,1742152157,1752131101,2025,2025,100
NR,505,1,12305,143909142,144.68,-37.9,1753159029,1753178941,2025,2025,100
LTE,505,2,52281,19391027,148.27,-35.5,1738274248,1738294149,2025,2025,100
NR,505,1,8297,133400597,150.48,-35.27,1740631780,1749291661,2025,2025,100
NR,505,1,8306,130573333,149.91,-36.83,1738628776,1747965492,2025,2025,100
NR,505,2,59501,27424027,115.94,-31.91,1748627175,1748647022,2025,2025,100
NR,505,11,13739,2880475,150.8,-33.42,1748143372,1748212033,2025,2025,100
NR,505,1,16398,143834655,146.6,-41.48,1740364818,1740364818,2025,2025,100
NR,505,1,28758,146376223,149,-21.14,1744916933,1744916933,2025,2025,100
NR,505,1,12397,137502241,145.01,-38.27,1740693356,1740713221,2025,2025,100
NR,505,1,28726,147899651,152.89,-26.77,1741900907,1746668042,2025,2025,100
NR,505,2,58250,25600050,138.8,-35.21,1742348317,1743658981,2025,2025,100
NR,505,11,12506,2957835,137.74,-35.84,1740084033,1740084033,2025,2025,100
NR,505,1,28697,147947031,152.44,-26,1750794552,1750794552,2025,2025,100
NR,505,1,16390,136008223,145.73,-41,1740609067,1740609067,2025,2025,100
NR,505,3,59250,27771210,115.72,-32.84,1752187787,1752187787,2025,2025,100
NR,505,1,36956,151849228,127.18,-18.56,1749411105,1749430981,2025,2025,100
NR,505,1,8346,134163213,149.79,-29.73,1747537256,1747537256,2025,2025,100
NR,505,2,57256,24134450,150.59,-23.24,1752349271,1752369121,2025,2025,100
NR,505,1,8386,134032906,143.89,-35.04,1742313997,1742333881,2025,2025,100
NR,505,3,52280,19367988,149.06,-36.25,1752684745,1753398255,2025,2025,100
NR,505,2,52994,20612937,153.41,-28.64,1744649140,1744649140,2025,2025,100
NR,505,1,28761,146563073,146.31,-20.07,1745621206,1745641022,2025,2025,100
NR,505,2,52280,36523827,149.7,-34.44,1748810966,1748830982,2025,2025,100
NR,505,11,9236,2839739,147.85,-42.26,1744511110,1744531321,2025,2025,100
NR,505,2,52280,19490569,150.28,-35.56,1745193912,1745213761,2025,2025,100
NR,505,1,12465,134836486,147.65,-35.82,1738777212,1744587481,2025,2025,100
NR,505,1,28699,146964513,152.39,-24.86,1752871674,1752891542,2025,2025,100
NR,505,2,53371,22241611,146.71,-36.09,1739823047,1739842921,2025,2025,100
NR,505,1,8356,130617879,149.4,-34.42,1753552035,1753552035,2025,2025,100
NR,505,1,6083,149367296,132.34,-13.29,1749164933,1749184801,2025,2025,100
NR,505,2,58250,25545282,140.24,-35.36,1743713908,1743733741,2025,2025,100
NR,505,1,12391,143693610,145.64,-38.13,1746838804,1749009301,2025,2025,100
NR,505,2,58251,25585714,138.78,-34.82,1742425202,1742445061,2025,2025,100
NR,505,2,56250,21116467,147.38,-43.17,1747437965,1747437965,2025,2025,100
NR,505,1,8345,131053836,149.93,-30.32,1750097477,1750097477,2025,2025,100
LTE,505,1,16401,136342796,147.19,-42.88,1743188398,1746234362,2025,2025,100
NR,505,11,13883,2857762,149.86,-32.98,1748126942,1748211954,2025,2025,100
LTE,505,1,8301,130610947,152.39,-31.87,1737717005,1737717005,2025,2025,100
NR,505,1,36924,151224629,115.87,-31.32,1744752094,1744786991,2025,2025,100
NR,505,3,30341,8464917,144.53,-37.99,1742904294,1743043923,2025,2025,100
NR,505,1,12408,136660236,144.63,-38.33,1745886617,1745906521,2025,2025,100
NR,505,2,59250,27686921,115.04,-33.66,1750307492,1750327921,2025,2025,100
NR,505,2,57266,24209457,149.29,-21.38,1749236048,1749255901,2025,2025,100
NR,505,3,53370,21214219,145.42,-38.21,1742935279,1744362061,2025,2025,100
NR,505,3,60644,15663649,115.75,-32.74,1752187409,1752207301,2025,2025,100
NR,505,2,57260,24135994,145.45,-17,1753724739,1753744621,2025,2025,100
NR,505,1,28702,146325506,150.72,-23.15,1752701904,1752721801,2025,2025,100
NR,505,1,28771,146532109,149.78,-25.56,1748382193,1751873887,2025,2025,100
NR,505,11,15755,2927593,135.02,-29.47,1748976015,1748996041,2025,2025,100
NR,505,2,57260,23386681,146.51,-19.2,1738626574,1738646403,2025,2025,100
NR,505,1,36881,151327757,118.63,-20.38,1745522140,1745522140,2025,2025,100
NR,505,1,8354,133911307,151.19,-34.06,1748483041,1748502902,2025,2025,100
NR,505,11,14260,2886421,149.87,-31.93,1751137368,1751175373,2025,2025,100
NR,505,11,21444,2883089,134.03,-18.79,1748838728,1748858581,2025,2025,100
NR,505,1,8219,133881611,149.12,-32.43,1741883070,1741902962,2025,2025,100
NR,505,1,12421,143707148,146.39,-36.58,1740422352,1740442201,2025,2025,100
NR,505,3,30336,8480564,145.54,-38.3,1744491471,1744491471,2025,2025,100
NR,505,1,8339,130953751,148.33,-34.3,1753130637,1753150681,2025,2025,100
NR,505,1,36924,152036611,115.93,-31.49,1749282016,1749302042,2025,2025,100
NR,505,1,46101,136772609,145.31,-40.85,1739308253,1740627781,2025,2025,100
NR,505,1,12319,136579124,142.89,-35.54,1748803075,1748824081,2025,2025,100
NR,505,11,13739,2838664,150.68,-33.01,1748140962,1748212023,2025,2025,100
NR,505,2,59255,27766601,115.77,-33.3,1749498403,1749518281,2025,2025,100
NR,505,3,58250,25202739,139.85,-36.83,1740856410,1740856410,2025,2025,100
LTE,505,3,20238,6233119,152.42,-32.48,1736392971,1736392971,2025,2025,100
NR,505,1,28696,146643457,152.93,-26.39,1748027614,1748047442,2025,2025,100
NR,505,2,58250,25598985,138.91,-35.25,1742314082,1742334001,2025,2025,100
NR,505,2,56250,21087289,147.97,-41.64,1741720751,1741740662,2025,2025,100
NR,505,2,56250,21118003,147.04,-42.39,1744241856,1744261921,2025,2025,100
NR,505,23,101,2306,149.3,-26.32,1747183164,1747203062,2025,2025,100
NR,505,3,59250,27273227,115.52,-33.59,1752447147,1752447147,2025,2025,100
NR,505,1,8219,130981133,148.84,-33.2,1751147189,1751167081,2025,2025,100
NR,505,1,8345,135555871,150.12,-30.66,1750091432,1751756822,2025,2025,100
NR,505,11,9524,2858771,145.53,-41.73,1743717834,1743717834,2025,2025,100
NR,505,1,4224,147750400,141.55,-22.35,1752276565,1752296415,2025,2025,100
NR,505,1,8228,133581057,150.99,-31.12,1750007200,1750027261,2025,2025,100
NR,505,11,12273,2846547,137.21,-35.96,1740073148,1740093062,2025,2025,100
NR,505,2,57257,24021321,151.92,-27.73,1751586796,1751606821,2025,2025,100
NR,505,1,12313,143403315,146.34,-36.34,1744128348,1744148162,2025,2025,100
NR,505,2,58250,25528370,139.67,-35.46,1752508450,1752508450,2025,2025,100
NR,505,1,8203,130715393,151.17,-33.84,1740523167,1740543004,2025,2025,100
NR,505,1,12391,143916034,145.59,-38.14,1748390610,1749009541,2025,2025,100
NR,505,11,9147,2915884,147.32,-42.47,1742229146,1742248982,2025,2025,100
NR,505,2,57252,23944009,152.8,-25.33,1749697098,1749717001,2025,2025,100
NR,505,2,58250,25293874,140.71,-38.16,1746735660,1746756002,2025,2025,100
NR,505,1,16395,143593534,147.04,-43.03,1741408217,1741428061,2025,2025,100
NR,505,1,12339,137244459,144.92,-37.61,1738773732,1738773732,2025,2025,100
NR,505,1,8366,130971658,152.09,-29.64,1751586196,1751606102,2025,2025,100
NR,505,1,8353,134107148,148.61,-31.95,1750109760,1751585641,2025,2025,100
NR,505,1,12408,136660246,144.63,-38.31,1745886696,1745906701,2025,2025,100
NR,505,1,8246,135050787,149.03,-35.39,1739674024,1739693884,2025,2025,100
NR,505,2,57261,23733811,143.93,-20.86,1749233314,1749254702,2025,2025,100
NR,505,1,8347,134205493,150.87,-33.48,1743119177,1743139021,2025,2025,100
NR,505,1,12434,144002060,144.6,-37.51,1741533647,1751084402,2025,2025,100
NR,505,1,28757,146944022,150.95,-23.8,1743820161,1743840001,2025,2025,100
LTE,505,2,58251,25314891,137.76,-34.99,1737995225,1738157466,2025,2025,100
NR,505,2,53372,22107441,142.11,-34.08,1746887636,1746887636,2025,2025,100
NR,505,1,28789,146591245,151.1,-28.96,1745593910,1745593910,2025,2025,100
NR,505,11,22973,2966838,123.97,-16.36,1748375952,1748405401,2025,2025,100
NR,505,1,12432,143701545,145.46,-37.21,1748203642,1748223482,2025,2025,100
NR,505,1,28726,146558222,152.91,-26.78,1746648757,1746668761,2025,2025,100
NR,505,11,12896,2974784,150.66,-34.8,1751578143,1751773458,2025,2025,100
NR,505,1,16390,136333333,145.58,-40.98,1751313541,1751313541,2025,2025,100
NR,505,2,57254,23142963,150.08,-25.92,1739631912,1739682362,2025,2025,100
LTE,505,2,52280,20760897,149.19,-35.48,1737147079,1737168068,2025,2025,100
NR,505,1,8241,134176553,149.29,-35.25,1739141894,1739161802,2025,2025,100
NR,505,2,58250,25273906,139.61,-34.64,1747260465,1748138823,2025,2025,100
NR,505,1,28698,147444494,152.72,-25.53,1740829875,1753408562,2025,2025,100
NR,505,11,13506,2927900,150.22,-33.58,1748122832,1748211935,2025,2025,100
NR,505,11,14349,2862076,150.08,-32.46,1748130132,1748211971,2025,2025,100
NR,505,2,52280,20809545,149.51,-35.25,1748720289,1748720289,2025,2025,100
NR,505,11,12053,2979125,149.19,-35.46,1753318426,1753398181,2025,2025,100
LTE,505,1,8303,134674739,153.55,-28.5,1738183622,1742369101,2025,2025,100
NR,505,2,57254,23730738,149.07,-26.98,1740074203,1740094681,2025,2025,100
NR,505,1,28794,146557452,152.38,-27.13,1746732024,1746751922,2025,2025,100
LTE,505,1,8297,135276033,150.42,-35.41,1736712605,1736732461,2025,2025,100
NR,505,1,28744,147755307,151.63,-27.72,1739672924,1743668042,2025,2025,100
NR,505,11,15755,2850447,134.99,-29.38,1748976387,1748976387,2025,2025,100
NR,505,1,36952,151393282,116.31,-21.66,1752883173,1752903242,2025,2025,100
NR,505,2,57000,23419467,153.05,-27.88,1750134098,1753582441,2025,2025,100
NR,505,1,8315,131059981,150.65,-34.04,1752365434,1752454201,2025,2025,100
NR,505,2,53251,22150731,143.71,-37.06,1742976439,1742997002,2025,2025,100
NR,505,1,40962,130982400,150.96,-33.35,1749928454,1749972729,2025,2025,100
NR,505,1,8343,130932737,150.16,-32.4,1748130602,1748211909,2025,2025,100
NR,505,1,32809,148650815,138.31,-33.26,1738623111,1748916541,2025,2025,100
NR,505,2,53255,22287690,144.49,-38.08,1744093542,1744093542,2025,2025,100
NR,505,1,12317,143707710,142.04,-36.51,1745818441,1752615182,2025,2025,100
NR,505,1,8334,133843733,150.03,-33.29,1745746810,1747356482,2025,2025,100
LTE,505,1,14462,143684187,147.12,-36.68,1741449621,1741576921,2025,2025,100
NR,505,2,52280,19358539,149.76,-35.37,1748720959,1748741641,2025,2025,100
NR,505,3,58252,25604402,134.03,-24.42,1749068949,1749089041,2025,2025,100
NR,505,1,12433,136580354,146.08,-36.38,1748193855,1752279781,2025,2025,100
NR,505,2,59251,27763722,117.95,-35,1752531761,1752531761,2025,2025,100
NR,505,62,17736,104126762,148.8,-26.48,1739825496,1739845442,2025,2025,100
NR,505,2,57111,20945931,153.48,-28.22,1748030055,1748030055,2025,2025,100
NR,505,11,12896,2875867,149.96,-34.73,1753323466,1753398206,2025,2025,100
NR,505,1,4162,130687488,148.58,-35.91,1747265725,1747285561,2025,2025,100
NR,505,2,52999,20962356,153.55,-28.65,1743456280,1743666301,2025,2025,100
NR,505,11,13972,2863121,150.95,-32.53,1748136632,1748211999,2025,2025,100
NR,505,3,60643,15739659,115.01,-30.23,1739502981,1739588044,2025,2025,100
NR,505,11,14116,2945313,150.07,-32.61,1748129372,1748211966,2025,2025,100
NR,505,1,12467,143531573,143.29,-36.2,1744751492,1748818921,2025,2025,100
NR,505,2,57254,23731251,148.73,-27.85,1740078213,1740099001,2025,2025,100
NR,505,11,13595,2985475,151.36,-33.53,1747876095,1747895941,2025,2025,100
NR,505,1,12435,136626484,144.57,-37.26,1746560612,1746580460,2025,2025,100
NR,505,1,16395,135984939,146.95,-43.02,1741408353,1745449021,2025,2025,100
LTE,505,1,12417,143774783,145.77,-38.47,1736092133,1736092133,2025,2025,100
NR,505,1,16390,143769111,145.7,-40.97,1740608707,1745365501,2025,2025,100
NR,505,1,8353,130800130,148.69,-31.3,1743694803,1745210303,2025,2025,100
NR,505,1,16392,143750927,146.72,-41.72,1740362702,1740382566,2025,2025,100
LTE,505,1,28699,147695904,152.28,-24.77,1736884510,1743675781,2025,2025,100
NR,505,1,8302,134005763,152.92,-30.9,1751587188,1751607061,2025,2025,100
NR,505,1,28743,147838979,152.5,-27.53,1741477508,1749186903,2025,2025,100
LTE,505,1,28699,146558989,151.96,-24.62,1736881882,1745908081,2025,2025,100
NR,505,11,12896,2915610,149.31,-35.17,1753320466,1753398189,2025,2025,100
NR,505,1,32819,148621098,138.37,-32.96,1747603629,1747623601,2025,2025,100
NR,505,1,28706,147819563,145.72,-16.89,1749482874,1749502741,2025,2025,100
NR,505,1,24588,148900099,134.58,-25.58,1749067299,1749087122,2025,2025,100
NR,505,1,16404,143810838,147.84,-43.16,1740287188,1740307021,2025,2025,100
NR,505,1,24582,148669195,131.18,-12.64,1747604388,1747624741,2025,2025,100
NR,505,11,14116,2980387,150.33,-32.42,1748131752,1748211977,2025,2025,100
NR,505,1,28698,147904799,152.56,-25.29,1739848116,1747801321,2025,2025,100
NR,505,3,53370,22115138,145.74,-38.14,1744363417,1744363561,2025,2025,100
NR,505,1,32822,148702250,134.87,-29.09,1748977622,1748997481,2025,2025,100
NR,505,2,53255,22115595,144.27,-38.36,1740895744,1740895744,2025,2025,100
NR,505,1,8335,134009367,150.17,-34.67,1745706557,1749784501,2025,2025,100
NR,505,3,53372,21324339,143.09,-35.71,1748803190,1748803190,2025,2025,100
NR,505,11,13883,2957301,150.02,-32.65,1748129002,1748211964,2025,2025,100
NR,505,2,57251,24199474,151.17,-23.85,1751215086,1751235241,2025,2025,100
NR,505,1,28757,146454327,150.45,-23.43,1743966481,1743986341,2025,2025,100
NR,505,1,12473,143711263,142.31,-35.06,1748808380,1748828701,2025,2025,100
NR,505,1,12460,136368662,144.09,-37.66,1739147489,1739167442,2025,2025,100
NR,505,2,58251,25326130,137.83,-34.8,1751221640,1751251741,2025,2025,100
LTE,505,1,32774,148803596,138.73,-35.1,1737405315,1737425221,2025,2025,100
NR,505,1,8228,134145046,150.78,-31.28,1749690070,1749709921,2025,2025,100
NR,505,1,32778,131059467,138.86,-33.73,1750616142,1750635961,2025,2025,100
NR,505,11,12663,2890928,149.22,-35.44,1753318566,1753398181,2025,2025,100
NR,505,62,17152,103352584,153.18,-24.97,1751667235,1751690408,2025,2025,100
NR,505,11,12663,3003488,149.6,-34.83,1752674943,1752745987,2025,2025,100
NR,505,1,12412,143883020,144.43,-38.12,1744168299,1744188181,2025,2025,100
NR,505,1,8330,131049219,150.31,-32.42,1748131352,1748211914,2025,2025,100
NR,505,1,12425,143702275,146.69,-36.33,1747006990,1747006990,2025,2025,100
NR,505,1,36901,151957005,116.06,-32.07,1747254926,1747275842,2025,2025,100
NR,505,11,13129,2997799,150.86,-34.4,1751580743,1751773503,2025,2025,100
NR,505,1,8238,131007490,153.28,-29.18,1744914271,1751679001,2025,2025,100
NR,505,1,28742,146493186,152.31,-28.35,1752263245,1752329402,2025,2025,100
NR,505,2,55872,75518772,133.19,-25.34,1749055839,1749055839,2025,2025,100
NR,505,1,28782,146956812,148.75,-26.22,1747769335,1748826004,2025,2025,100
NR,505,2,56250,21978163,148,-42,1741730636,1747873381,2025,2025,100
NR,505,2,58250,25599321,140.82,-37.78,1753060940,1753080781,2025,2025,100
NR,505,2,59253,27341105,113.59,-25.87,1752873381,1752893282,2025,2025,100
NR,505,11,12663,2957288,149.45,-34.9,1753321616,1753398195,2025,2025,100
NR,505,1,6075,149367808,132.13,-12.8,1747185330,1747205161,2025,2025,100
NR,505,3,60641,15679757,116.02,-31.7,1749868187,1749888061,2025,2025,100
NR,505,11,13739,2961601,150.7,-33.07,1748141312,1748212024,2025,2025,100
NR,505,1,24582,149350145,131.16,-12.61,1747603773,1747624741,2025,2025,100
NR,505,11,14637,2921613,149.59,-31.64,1751135618,1751175369,2025,2025,100
NR,505,1,28694,147712832,153.07,-26.73,1739431631,1751591221,2025,2025,100
NR,505,1,32811,148652803,135.15,-32.85,1746843496,1748663583,2025,2025,100
NR,505,2,57506,24145162,153.26,-27.59,1750471923,1750471923,2025,2025,100
NR,505,11,12663,2949203,149.35,-35.11,1753320676,1753398191,2025,2025,100
LTE,505,2,53372,21145353,142.35,-34.77,1737584111,1737603961,2025,2025,100
NR,505,2,57254,23295794,149.14,-26.59,1739820722,1739841602,2025,2025,100
NR,505,1,8353,133783565,148.85,-31.48,1743694673,1746406801,2025,2025,100
NR,505,11,14116,2959104,150.46,-32.38,1748132402,1748211981,2025,2025,100
NR,505,11,9380,2922795,147.87,-42.28,1744511390,1744531321,2025,2025,100
NR,505,2,53370,22104073,145.96,-38.1,1740276110,1746135241,2025,2025,100
NR,505,1,12459,136447755,143.97,-37.54,1738973436,1745644142,2025,2025,100
NR,505,2,53370,22300491,145.42,-37.56,1740102532,1753238881,2025,2025,100
NR,505,1,36876,151699211,120.69,-31.09,1753328587,1753328587,2025,2025,100
NR,505,2,52999,24206385,153.52,-28.41,1746894337,1746894337,2025,2025,100
NR,505,1,12313,136287747,146.4,-36.43,1748907738,1748907738,2025,2025,100
NR,505,1,24582,149350146,131.15,-12.61,1747603844,1747623721,2025,2025,100
NR,505,1,8317,135397388,150.77,-33.95,1742930950,1742950801,2025,2025,100
NR,505,1,12309,136111412,145.62,-38.18,1748989374,1749009481,2025,2025,100
NR,505,2,53255,22217777,144.32,-38.32,1746516448,1746536401,2025,2025,100
NR,505,1,8328,135592194,150.72,-33.71,1738541629,1738541629,2025,2025,100
NR,505,2,58255,25562698,138.85,-35.01,1750031724,1750051861,2025,2025,100
NR,505,2,53377,22182211,144.3,-36.73,1747717310,1747924802,2025,2025,100
LTE,505,1,12458,136841985,143.43,-37.15,1735927068,1735947061,2025,2025,100
NR,505,2,58250,25596171,138.77,-35.51,1739371768,1739391721,2025,2025,100
NR,505,1,28698,147444752,152.64,-25.47,1749680184,1753766101,2025,2025,100
NR,505,1,36925,151230210,117.09,-32.53,1749584586,1749584586,2025,2025,100
NR,505,2,57256,24085771,150.67,-23.26,1752347543,1752347543,2025,2025,100
NR,505,2,53371,22073674,146.32,-36.4,1752007766,1752007766,2025,2025,100
NR,505,1,16393,143412749,146.18,-41.27,1742754836,1742754836,2025,2025,100
NR,505,11,13972,2877184,151.18,-32.62,1751146228,1751175435,2025,2025,100
NR,505,2,58255,25570865,138.72,-34.96,1741107224,1749682441,2025,2025,100
LTE,505,1,8409,134615041,150.92,-33.82,1737574952,1737594782,2025,2025,100
NR,505,3,8224,133579276,151,-32.69,1748138063,1748211956,2025,2025,100
NR,505,2,58470,25589042,132.07,-14.28,1752087338,1752107543,2025,2025,100
NR,505,1,12434,136149035,144.57,-37.5,1743561597,1751070782,2025,2025,100
NR,505,1,8295,133472534,150.82,-34.76,1744042526,1751012881,2025,2025,100
NR,505,2,56250,21938226,145.18,-41.61,1738887243,1738887243,2025,2025,100
NR,505,2,52999,24231729,153.29,-28.8,1750541351,1750563061,2025,2025,100
NR,505,11,9236,2965314,147.85,-42.23,1744510430,1744530421,2025,2025,100
NR,505,1,28803,146807306,144.43,-18.11,1745886029,1745886029,2025,2025,100
NR,505,1,36930,151899658,115.04,-29.49,1743882377,1744787110,2025,2025,100
NR,505,2,56250,21547833,147.89,-43.14,1745709135,1745743862,2025,2025,100
NR,505,1,36931,151148566,116.14,-33.97,1740199264,1740219122,2025,2025,100
NR,505,2,59251,27578683,121.93,-33.81,1747597464,1747617301,2025,2025,100
NR,505,1,12315,137365015,142.51,-38.33,1743809676,1743829621,2025,2025,100
NR,505,1,8229,134162956,151.5,-30.81,1747340721,1753327562,2025,2025,100
NR,505,11,13506,2970604,150.12,-33.47,1748124392,1748211940,2025,2025,100
NR,505,2,53372,22114889,142.11,-34.1,1746732993,1746732993,2025,2025,100
NR,505,11,9236,2961283,147.86,-42.27,1744511290,1744511290,2025,2025,100
NR,505,11,23062,2856381,126.1,-16.42,1753085947,1753085947,2025,2025,100
NR,505,2,58255,19459914,138.9,-34.99,1750116622,1750116622,2025,2025,100
NR,505,2,52254,19276083,152.42,-32.39,1745042744,1745066821,2025,2025,100
NR,505,23,101,2305,149.31,-26.32,1746752920,1746772802,2025,2025,100
NR,505,1,28814,146705933,141.22,-21.21,1744594938,1744615142,2025,2025,100
LTE,505,1,8301,130629637,152.52,-32.34,1738262224,1738282141,2025,2025,100
NR,505,11,14493,2919268,149.7,-31.72,1751136098,1751175371,2025,2025,100
NR,505,2,58251,25326091,137.85,-34.73,1751231922,1751252041,2025,2025,100
LTE,505,1,8298,133927958,152.04,-32.73,1737123017,1737142863,2025,2025,100
NR,505,1,8218,134175765,149.68,-33.3,1752501766,1753617541,2025,2025,100
NR,505,2,52502,20391482,151.3,-33.65,1744512724,1744585144,2025,2025,100
NR,505,1,8219,131073024,149.1,-33.13,1743211541,1743211541,2025,2025,100
NR,505,1,32816,148664075,139.85,-35.97,1742934330,1742954162,2025,2025,100
NR,505,1,36976,151934976,118.67,-23.16,1741815306,1741815306,2025,2025,100
NR,505,2,52994,19273826,152.99,-30.37,1744046358,1744046358,2025,2025,100
NR,505,11,12053,2919310,149.14,-36.01,1753315846,1753398138,2025,2025,100
NR,505,11,12273,2847796,137.03,-35.72,1739655729,1739655729,2025,2025,100
NR,505,11,12739,2991436,139.24,-34.93,1751996406,1751996406,2025,2025,100
NR,505,1,36881,151338764,118.47,-20.67,1738906483,1738926361,2025,2025,100
NR,505,1,8343,131049473,150.54,-32.38,1748132422,1751175124,2025,2025,100
NR,505,2,57254,23388259,152.02,-26.87,1743015983,1743036002,2025,2025,100
NR,505,1,8238,134108171,153.38,-29.03,1748985894,1751679602,2025,2025,100
NR,505,11,14116,2948411,150.3,-32.14,1751139458,1751175423,2025,2025,100
NR,505,11,13506,2963204,150.82,-33.44,1748143682,1748212034,2025,2025,100
NR,505,11,12663,2874401,149.23,-35.19,1752676913,1752746000,2025,2025,100
NR,505,1,28698,147874582,152.96,-25.42,1750088621,1750108501,2025,2025,100
NR,505,62,9336,52511496,153.31,-27.61,1744099677,1744120023,2025,2025,100
NR,505,1,28699,147695905,152.24,-24.69,1740011976,1747952821,2025,2025,100
NR,505,1,8341,134726973,148.69,-33.71,1751149875,1751170201,2025,2025,100
NR,505,11,13883,2995515,150.07,-32.62,1748129352,1748211966,2025,2025,100
NR,505,2,9168,51266840,151.68,-30.22,1743210704,1743277201,2025,2025,100
NR,505,1,32809,148707606,138.86,-33.05,1749251783,1749271626,2025,2025,100
NR,505,1,11841,2853733,140.59,-36.71,1739289529,1739289529,2025,2025,100
NR,505,2,57254,23732017,148.63,-28.01,1740078873,1749069541,2025,2025,100
NR,505,1,12433,136417853,145.75,-35.82,1749154406,1749154406,2025,2025,100
NR,505,1,28726,147899661,152.9,-26.77,1746648197,1750986541,2025,2025,100
NR,505,11,13506,2904584,150.92,-34.3,1751581303,1751773506,2025,2025,100
LTE,505,1,32779,149359626,136.72,-33.1,1736114159,1752179761,2025,2025,100
LTE,505,2,52280,19279922,150.06,-36.5,1736019707,1736019707,2025,2025,100
NR,505,11,18106,2958492,134.34,-25.02,1748891769,1748891769,2025,2025,100
NR,505,2,53371,22036786,145.43,-36.43,1752370714,1752390661,2025,2025,100
NR,505,1,28768,146783766,145.32,-16.59,1739384846,1747027261,2025,2025,100
NR,505,3,20295,7283252,149.15,-35.26,1742927301,1742927301,2025,2025,100
NR,505,2,53371,22161457,145.18,-36.81,1738883931,1752309551,2025,2025,100
NR,505,11,14260,2971914,150.69,-33.14,1748141622,1748212026,2025,2025,100
NR,505,1,28793,147822092,152.61,-27.72,1738696833,1738696833,2025,2025,100
LTE,505,1,16384,136825613,147.28,-42.92,1743207850,1743228001,2025,2025,100
NR,505,1,28694,146670861,152.97,-26.72,1743114218,1744187101,2025,2025,100
NR,505,1,36933,151226134,115.7,-33.02,1741305008,1749944522,2025,2025,100
NR,505,2,59253,27749955,113.71,-22.72,1747434863,1747434863,2025,2025,100
LTE,505,1,16395,143593483,147.2,-42.94,1743175282,1746323405,2025,2025,100
NR,505,1,12435,143878698,144.37,-37.25,1745959945,1745979841,2025,2025,100
NR,505,1,12472,143576320,143.04,-38.46,1750320940,1750321021,2025,2025,100
NR,505,1,32779,149357078,137.57,-33.01,1747778076,1747797901,2025,2025,100
NR,505,3,53370,21870643,145.71,-38.16,1742934178,1744363801,2025,2025,100
NR,505,1,32809,148638249,138.16,-33.27,1748897022,1748916961,2025,2025,100
NR,505,1,32821,148959488,138.11,-29.71,1749956662,1750909441,2025,2025,100
NR,505,2,53251,21412659,141.25,-37.01,1744062676,1747011302,2025,2025,100
